id_election;annee;type_election;tour;code_commune;libelle_commune;nom;nuance;parti_politique;famille_politique;voix;ratio_voix_inscrits;ratio_voix_exprimes
2024_euro_t1;2024;euro;1;69005;Ambérieux;PARTI PIRATE;LDIV;Divers;Divers;1;0.24;0.38
2024_euro_t1;2024;euro;1;69005;Ambérieux;PARTI REVOLUTIONNAIRE COMMUNISTES;LEXG;Extreme gauche;Extreme gauche;0;0.0;0.0
2024_euro_t1;2024;euro;1;69005;Ambérieux;POUR UNE AUTRE EUROPE;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69005;Ambérieux;POUR UNE DEMOCRATIE REELLE : DECIDONS NOUS-MEMES !;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69005;Ambérieux;PPL;LEXG;Extreme gauche;Extreme gauche;0;0.0;0.0
2024_euro_t1;2024;euro;1;69005;Ambérieux;PRENONS-NOUS EN MAIN;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69005;Ambérieux;REVEIL EUR;LUG;Union de la gauche;Gauche;12;2.89;4.58
2024_euro_t1;2024;euro;1;69005;Ambérieux;URGENCE REVOLUTION !;LEXG;Extreme gauche;Extreme gauche;1;0.24;0.38
2024_euro_t1;2024;euro;1;69005;Ambérieux;ÉQUINOXE;LECO;Europe Ecologie Les Verts;Ecologie;1;0.24;0.38
2024_euro_t1;2024;euro;1;69006;Amplepuis;AR;LDVD;Divers droite;Droite;39;1.09;2.13
2024_euro_t1;2024;euro;1;69006;Amplepuis;BESOIN D'EUROPE;LENS;Ensemble (Renaissance / LREM);Centre;251;7.03;13.7
