id_election;annee;type_election;tour;code_departement;libelle_departement;code_commune;libelle_commune;inscrits;abstentions;votants;nuls;exprimes;taux_participation;taux_abstention;taux_nuls_inscrits;taux_exprimes_inscrits
2022_legi_t1;2022;legi;1;69;Rhône;69238;Saint-Symphorien-Sur-Coise;2781;1443;1338;4;1323;48.11;51.89;0.14;47.57
2022_legi_t1;2022;legi;1;69;Rhône;69239;Saint-Vérand;962;456;506;1;502;52.6;47.4;0.1;52.18
2022_legi_t1;2022;legi;1;69;Rhône;69240;Saint-Vincent-De-Reins;534;251;283;2;273;53.0;47.0;0.37;51.12
2022_legi_t1;2022;legi;1;69;Rhône;69241;Taluyers;1995;966;1029;1;1016;51.58;48.42;0.05;50.93
2022_legi_t1;2022;legi;1;69;Rhône;69242;Taponas;746;441;305;1;301;40.88;59.12;0.13;40.35
2022_legi_t1;2022;legi;1;69;Rhône;69243;Tarare;6707;4006;2701;14;2658;40.27;59.73;0.21;39.63
2022_legi_t1;2022;legi;1;69;Rhône;69244;Tassin-La-Demi-Lune;15402;7096;8306;22;8234;53.93;46.07;0.14;53.46
2022_legi_t1;2022;legi;1;69;Rhône;69245;Ternand;594;288;306;1;304;51.52;48.48;0.17;51.18
2022_legi_t1;2022;legi;1;69;Rhône;69246;Theizé;1002;402;600;1;596;59.88;40.12;0.1;59.48
2022_legi_t1;2022;legi;1;69;Rhône;69248;Thizy-Les-Bourgs;3944;2085;1859;14;1824;47.13;52.87;0.35;46.25
2022_legi_t1;2022;legi;1;69;Rhône;69249;Thurins;2418;1163;1255;2;1243;51.9;48.1;0.08;51.41
2022_legi_t1;2022;legi;1;69;Rhône;69250;La Tour-De-Salvagny;3436;1446;1990;6;1968;57.92;42.08;0.17;57.28
2022_legi_t1;2022;legi;1;69;Rhône;69252;Trèves;579;289;290;12;276;50.09;49.91;2.07;47.67
2022_legi_t1;2022;legi;1;69;Rhône;69253;Tupin-Et-Semons;516;265;251;0;247;48.64;51.36;0.0;47.87
2022_legi_t1;2022;legi;1;69;Rhône;69254;Valsonne;657;341;316;0;311;48.1;51.9;0.0;47.34
2022_legi_t1;2022;legi;1;69;Rhône;69255;Vaugneray;4525;2187;2338;6;2308;51.67;48.33;0.13;51.01
2022_legi_t1;2022;legi;1;69;Rhône;69256;Vaulx-En-Velin;24216;17471;6745;44;6628;27.85;72.15;0.18;27.37
2022_legi_t1;2022;legi;1;69;Rhône;69257;Vaux-En-Beaujolais;865;470;395;3;386;45.66;54.34;0.35;44.62
2022_legi_t1;2022;legi;1;69;Rhône;69258;Vauxrenard;265;109;156;0;156;58.87;41.13;0.0;58.87
2022_legi_t1;2022;legi;1;69;Rhône;69259;Vénissieux;29841;19545;10296;85;10036;34.5;65.5;0.28;33.63
2022_legi_t1;2022;legi;1;69;Rhône;69260;Vernaison;3329;1595;1734;5;1724;52.09;47.91;0.15;51.79
2022_legi_t1;2022;legi;1;69;Rhône;69261;Vernay;55;20;35;0;35;63.64;36.36;0.0;63.64
2022_legi_t1;2022;legi;1;69;Rhône;69263;Villechenève;686;372;314;1;308;45.77;54.23;0.15;44.9
2022_legi_t1;2022;legi;1;69;Rhône;69264;Villefranche-Sur-Saône;19394;11005;8389;34;8275;43.26;56.74;0.18;42.67
2022_legi_t1;2022;legi;1;69;Rhône;69265;Ville-Sur-Jarnioux;687;283;404;0;398;58.81;41.19;0.0;57.93
2022_legi_t1;2022;legi;1;69;Rhône;69266;Villeurbanne;89563;48901;40662;136;40065;45.4;54.6;0.15;44.73
2022_legi_t1;2022;legi;1;69;Rhône;69267;Villié-Morgon;1732;832;900;3;886;51.96;48.04;0.17;51.15
2022_legi_t1;2022;legi;1;69;Rhône;69268;Vourles;2741;1253;1488;2;1467;54.29;45.71;0.07;53.52
2022_legi_t1;2022;legi;1;69;Rhône;69269;Yzeron;766;320;446;4;436;58.22;41.78;0.52;56.92
2022_legi_t1;2022;legi;1;69;Rhône;69270;Chaponnay;3458;1572;1886;3;1867;54.54;45.46;0.09;53.99
2022_legi_t1;2022;legi;1;69;Rhône;69271;Chassieu;8236;3999;4237;9;4195;51.44;48.56;0.11;50.93
2022_legi_t1;2022;legi;1;69;Rhône;69272;Communay;3555;1703;1852;1;1834;52.1;47.9;0.03;51.59
2022_legi_t1;2022;legi;1;69;Rhône;69273;Corbas;7344;3836;3508;20;3439;47.77;52.23;0.27;46.83
2022_legi_t1;2022;legi;1;69;Rhône;69275;Décines-Charpieu;18141;10670;7471;34;7344;41.18;58.82;0.19;40.48
2022_legi_t1;2022;legi;1;69;Rhône;69276;Feyzin;6490;3923;2567;24;2500;39.55;60.45;0.37;38.52
2022_legi_t1;2022;legi;1;69;Rhône;69277;Genas;10492;5038;5454;16;5379;51.98;48.02;0.15;51.27
2022_legi_t1;2022;legi;1;69;Rhône;69278;Genay;3988;1937;2051;11;2024;51.43;48.57;0.28;50.75
2022_legi_t1;2022;legi;1;69;Rhône;69279;Jonage;4749;2338;2411;8;2375;50.77;49.23;0.17;50.01
2022_legi_t1;2022;legi;1;69;Rhône;69280;Jons;1086;638;448;1;442;41.25;58.75;0.09;40.7
2022_legi_t1;2022;legi;1;69;Rhône;69281;Marennes;1446;675;771;1;757;53.32;46.68;0.07;52.35
2022_legi_t1;2022;legi;1;69;Rhône;69282;Meyzieu;22953;12744;10209;36;10069;44.48;55.52;0.16;43.87
2022_legi_t1;2022;legi;1;69;Rhône;69283;Mions;9415;4954;4461;21;4381;47.38;52.62;0.22;46.53
2022_legi_t1;2022;legi;1;69;Rhône;69284;Montanay;2488;958;1530;5;1515;61.5;38.5;0.2;60.89
2022_legi_t1;2022;legi;1;69;Rhône;69285;Pusignan;2878;1653;1225;3;1203;42.56;57.44;0.1;41.8
2022_legi_t1;2022;legi;1;69;Rhône;69286;Rillieux-La-Pape;16950;9347;7603;25;7529;44.86;55.14;0.15;44.42
2022_legi_t1;2022;legi;1;69;Rhône;69287;Saint-Bonnet-De-Mure;5143;2638;2505;11;2458;48.71;51.29;0.21;47.79
2022_legi_t1;2022;legi;1;69;Rhône;69288;Saint-Laurent-De-Mure;4381;2388;1993;6;1965;45.49;54.51;0.14;44.85
2022_legi_t1;2022;legi;1;69;Rhône;69289;Saint-Pierre-De-Chandieu;3857;2039;1818;3;1789;47.14;52.86;0.08;46.38
2022_legi_t1;2022;legi;1;69;Rhône;69290;Saint-Priest;29735;18086;11649;74;11413;39.18;60.82;0.25;38.38
2022_legi_t1;2022;legi;1;69;Rhône;69291;Saint-Symphorien-D'Ozon;4035;2037;1998;7;1971;49.52;50.48;0.17;48.85
2022_legi_t1;2022;legi;1;69;Rhône;69292;Sathonay-Camp;4289;2189;2100;12;2076;48.96;51.04;0.28;48.4
2022_legi_t1;2022;legi;1;69;Rhône;69293;Sathonay-Village;1948;894;1054;1;1046;54.11;45.89;0.05;53.7
2022_legi_t1;2022;legi;1;69;Rhône;69294;Sérézin-Du-Rhône;2065;1023;1042;4;1023;50.46;49.54;0.19;49.54
2022_legi_t1;2022;legi;1;69;Rhône;69295;Simandres;1439;660;779;4;762;54.13;45.87;0.28;52.95
2022_legi_t1;2022;legi;1;69;Rhône;69296;Solaize;2308;1153;1155;3;1138;50.04;49.96;0.13;49.31
2022_legi_t1;2022;legi;1;69;Rhône;69297;Ternay;3954;2054;1900;9;1873;48.05;51.95;0.23;47.37
2022_legi_t1;2022;legi;1;69;Rhône;69298;Toussieu;2247;1028;1219;2;1205;54.25;45.75;0.09;53.63
2022_legi_t1;2022;legi;1;69;Rhône;69299;Colombier-Saugnieu;1998;1036;962;5;947;48.15;51.85;0.25;47.4
2022_pres_t1;2022;pres;1;69;Rhône;69001;Affoux;316;60;256;2;250;81.01;18.99;0.63;79.11
2022_pres_t1;2022;pres;1;69;Rhône;69002;Aigueperse;217;58;159;1;153;73.27;26.73;0.46;70.51
2022_pres_t1;2022;pres;1;69;Rhône;69003;Albigny-Sur-Saône;1861;418;1443;10;1416;77.54;22.46;0.54;76.09
2022_pres_t1;2022;pres;1;69;Rhône;69004;Alix;470;73;397;2;389;84.47;15.53;0.43;82.77
2022_pres_t1;2022;pres;1;69;Rhône;69005;Ambérieux;407;60;347;1;342;85.26;14.74;0.25;84.03
2022_pres_t1;2022;pres;1;69;Rhône;69006;Amplepuis;3503;801;2702;24;2609;77.13;22.87;0.69;74.48
2022_pres_t1;2022;pres;1;69;Rhône;69007;Ampuis;2138;405;1733;15;1693;81.06;18.94;0.7;79.19
2022_pres_t1;2022;pres;1;69;Rhône;69008;Ancy;494;71;423;2;417;85.63;14.37;0.4;84.41
2022_pres_t1;2022;pres;1;69;Rhône;69009;Anse;5057;1060;3997;16;3904;79.04;20.96;0.32;77.2
2022_pres_t1;2022;pres;1;69;Rhône;69010;L'Arbresle;4170;937;3233;19;3166;77.53;22.47;0.46;75.92
2022_pres_t1;2022;pres;1;69;Rhône;69012;Les Ardillats;466;72;394;1;384;84.55;15.45;0.21;82.4
2022_pres_t1;2022;pres;1;69;Rhône;69013;Arnas;2843;559;2284;18;2224;80.34;19.66;0.63;78.23
2022_pres_t1;2022;pres;1;69;Rhône;69014;Aveize;799;141;658;4;638;82.35;17.65;0.5;79.85
2022_pres_t1;2022;pres;1;69;Rhône;69016;Azolette;130;28;102;0;100;78.46;21.54;0.0;76.92
2022_pres_t1;2022;pres;1;69;Rhône;69017;Bagnols;583;89;494;0;489;84.73;15.27;0.0;83.88
2022_pres_t1;2022;pres;1;69;Rhône;69018;Beaujeu;1298;300;998;2;979;76.89;23.11;0.15;75.42
2022_pres_t1;2022;pres;1;69;Rhône;69019;Belleville-En-Beaujolais;8446;2201;6245;25;6118;73.94;26.06;0.3;72.44
2022_pres_t1;2022;pres;1;69;Rhône;69020;Belmont-D'Azergues;518;60;458;3;448;88.42;11.58;0.58;86.49
2022_pres_t1;2022;pres;1;69;Rhône;69021;Bessenay;1676;240;1436;5;1406;85.68;14.32;0.3;83.89
2022_pres_t1;2022;pres;1;69;Rhône;69022;Bibost;410;66;344;3;337;83.9;16.1;0.73;82.2
2022_pres_t1;2022;pres;1;69;Rhône;69023;Blacé;1192;193;999;2;985;83.81;16.19;0.17;82.63
2022_pres_t1;2022;pres;1;69;Rhône;69024;Val D'Oingt;3282;616;2666;14;2616;81.23;18.77;0.43;79.71
2022_pres_t1;2022;pres;1;69;Rhône;69026;Le Breuil;372;75;297;0;292;79.84;20.16;0.0;78.49
2022_pres_t1;2022;pres;1;69;Rhône;69027;Brignais;9152;2124;7028;37;6902;76.79;23.21;0.4;75.42
2022_pres_t1;2022;pres;1;69;Rhône;69028;Brindas;4816;768;4048;25;3986;84.05;15.95;0.52;82.77
2022_pres_t1;2022;pres;1;69;Rhône;69029;Bron;23336;6180;17156;87;16861;73.52;26.48;0.37;72.25
2022_pres_t1;2022;pres;1;69;Rhône;69030;Brullioles;651;123;528;5;515;81.11;18.89;0.77;79.11
2022_pres_t1;2022;pres;1;69;Rhône;69031;Brussieu;973;162;811;3;787;83.35;16.65;0.31;80.88
2022_pres_t1;2022;pres;1;69;Rhône;69032;Bully;1575;262;1313;9;1287;83.37;16.63;0.57;81.71
2022_pres_t1;2022;pres;1;69;Rhône;69033;Cailloux-Sur-Fontaines;2122;309;1813;7;1782;85.44;14.56;0.33;83.98
2022_pres_t1;2022;pres;1;69;Rhône;69034;Caluire-Et-Cuire;30438;6748;23690;74;23320;77.83;22.17;0.24;76.61
2022_pres_t1;2022;pres;1;69;Rhône;69035;Cenves;336;62;274;3;269;81.55;18.45;0.89;80.06
2022_pres_t1;2022;pres;1;69;Rhône;69036;Cercié;815;158;657;4;640;80.61;19.39;0.49;78.53
2022_pres_t1;2022;pres;1;69;Rhône;69037;Chambost-Allières;594;99;495;0;482;83.33;16.67;0.0;81.14
2022_pres_t1;2022;pres;1;69;Rhône;69038;Chambost-Longessaigne;694;119;575;0;564;82.85;17.15;0.0;81.27
2022_pres_t1;2022;pres;1;69;Rhône;69039;Chamelet;527;91;436;1;426;82.73;17.27;0.19;80.83
2022_pres_t1;2022;pres;1;69;Rhône;69040;Champagne-Au-Mont-D'Or;4040;760;3280;15;3219;81.19;18.81;0.37;79.68
2022_pres_t1;2022;pres;1;69;Rhône;69042;La Chapelle-Sur-Coise;433;58;375;1;371;86.61;13.39;0.23;85.68
2022_pres_t1;2022;pres;1;69;Rhône;69043;Chaponost;6847;1180;5667;18;5581;82.77;17.23;0.26;81.51
2022_pres_t1;2022;pres;1;69;Rhône;69044;Charbonnières-Les-Bains;4290;601;3689;12;3638;85.99;14.01;0.28;84.8
2022_pres_t1;2022;pres;1;69;Rhône;69045;Charentay;897;151;746;5;727;83.17;16.83;0.56;81.05
2022_pres_t1;2022;pres;1;69;Rhône;69046;Charly;3810;524;3286;10;3230;86.25;13.75;0.26;84.78
2022_pres_t1;2022;pres;1;69;Rhône;69047;Charnay;709;113;596;3;586;84.06;15.94;0.42;82.65
2022_pres_t1;2022;pres;1;69;Rhône;69049;Chasselay;2310;437;1873;6;1832;81.08;18.92;0.26;79.31
2022_pres_t1;2022;pres;1;69;Rhône;69050;Châtillon;1751;340;1411;5;1382;80.58;19.42;0.29;78.93
2022_pres_t1;2022;pres;1;69;Rhône;69051;Chaussan;877;117;760;6;734;86.66;13.34;0.68;83.69
2022_pres_t1;2022;pres;1;69;Rhône;69052;Chazay-D'Azergues;3448;604;2844;0;2771;82.48;17.52;0.0;80.37
2022_pres_t1;2022;pres;1;69;Rhône;69053;Chénas;453;96;357;1;350;78.81;21.19;0.22;77.26
2022_pres_t1;2022;pres;1;69;Rhône;69054;Chénelette;288;46;242;2;237;84.03;15.97;0.69;82.29
2022_pres_t1;2022;pres;1;69;Rhône;69055;Les Chères;1086;176;910;5;898;83.79;16.21;0.46;82.69
2022_pres_t1;2022;pres;1;69;Rhône;69056;Chessy-Les-Mines;1445;221;1224;4;1199;84.71;15.29;0.28;82.98
2022_pres_t1;2022;pres;1;69;Rhône;69057;Chevinay;449;80;369;0;361;82.18;17.82;0.0;80.4
2022_pres_t1;2022;pres;1;69;Rhône;69058;Chiroubles;342;61;281;1;274;82.16;17.84;0.29;80.12
2022_pres_t1;2022;pres;1;69;Rhône;69059;Civrieux-D'Azergues;1179;187;992;3;976;84.14;15.86;0.25;82.78
2022_pres_t1;2022;pres;1;69;Rhône;69060;Claveisolles;451;71;380;3;372;84.26;15.74;0.67;82.48
2022_pres_t1;2022;pres;1;69;Rhône;69061;Cogny;931;143;788;4;767;84.64;15.36;0.43;82.38
2022_pres_t1;2022;pres;1;69;Rhône;69062;Coise;642;93;549;2;536;85.51;14.49;0.31;83.49
2022_pres_t1;2022;pres;1;69;Rhône;69063;Collonges-Au-Mont-D'Or;3416;608;2808;13;2763;82.2;17.8;0.38;80.88
2022_pres_t1;2022;pres;1;69;Rhône;69064;Condrieu;2750;574;2176;20;2116;79.13;20.87;0.73;76.95
2022_pres_t1;2022;pres;1;69;Rhône;69065;Corcelles-En-Beaujolais;700;150;550;1;542;78.57;21.43;0.14;77.43
2022_pres_t1;2022;pres;1;69;Rhône;69066;Cours;3137;751;2386;15;2317;76.06;23.94;0.48;73.86
2022_pres_t1;2022;pres;1;69;Rhône;69067;Courzieu;925;223;702;5;687;75.89;24.11;0.54;74.27
2022_pres_t1;2022;pres;1;69;Rhône;69068;Couzon-Au-Mont-D'Or;1842;357;1485;10;1460;80.62;19.38;0.54;79.26
2022_pres_t1;2022;pres;1;69;Rhône;69069;Craponne;8588;1721;6867;26;6732;79.96;20.04;0.3;78.39
2022_pres_t1;2022;pres;1;69;Rhône;69070;Cublize;917;177;740;1;725;80.7;19.3;0.11;79.06
2022_pres_t1;2022;pres;1;69;Rhône;69071;Curis-Au-Mont-D'Or;885;119;766;3;751;86.55;13.45;0.34;84.86
2022_pres_t1;2022;pres;1;69;Rhône;69072;Dardilly;6755;1265;5490;19;5415;81.27;18.73;0.28;80.16
2022_pres_t1;2022;pres;1;69;Rhône;69074;Denicé;1151;158;993;4;974;86.27;13.73;0.35;84.62
2022_pres_t1;2022;pres;1;69;Rhône;69075;Dième;128;14;114;1;108;89.06;10.94;0.78;84.38
2022_pres_t1;2022;pres;1;69;Rhône;69076;Dommartin;2289;306;1983;4;1947;86.63;13.37;0.17;85.06
2022_pres_t1;2022;pres;1;69;Rhône;69077;Dracé;830;157;673;4;657;81.08;18.92;0.48;79.16
2022_pres_t1;2022;pres;1;69;Rhône;69078;Duerne;583;74;509;3;498;87.31;12.69;0.51;85.42
2022_pres_t1;2022;pres;1;69;Rhône;69080;Echalas;1346;224;1122;5;1092;83.36;16.64;0.37;81.13
2022_pres_t1;2022;pres;1;69;Rhône;69081;Ecully;11937;2331;9606;28;9475;80.47;19.53;0.23;79.38
2022_pres_t1;2022;pres;1;69;Rhône;69082;Emeringes;195;27;168;1;166;86.15;13.85;0.51;85.13
2022_pres_t1;2022;pres;1;69;Rhône;69083;Eveux;875;111;764;2;754;87.31;12.69;0.23;86.17
2022_pres_t1;2022;pres;1;69;Rhône;69084;Fleurie;975;178;797;7;774;81.74;18.26;0.72;79.38
2022_pres_t1;2022;pres;1;69;Rhône;69085;Fleurieu-Sur-Saône;1091;186;905;6;877;82.95;17.05;0.55;80.38
2022_pres_t1;2022;pres;1;69;Rhône;69086;Fleurieux-Sur-L'Arbresle;1909;301;1608;4;1584;84.23;15.77;0.21;82.98
2022_pres_t1;2022;pres;1;69;Rhône;69087;Fontaines-Saint-Martin;2344;395;1949;21;1922;83.15;16.85;0.9;82.0
2022_pres_t1;2022;pres;1;69;Rhône;69088;Fontaines-Sur-Saône;4993;1155;3838;14;3758;76.87;23.13;0.28;75.27
2022_pres_t1;2022;pres;1;69;Rhône;69089;Francheville;10008;1745;8263;33;8106;82.56;17.44;0.33;81.0
2022_pres_t1;2022;pres;1;69;Rhône;69090;Frontenas;696;140;556;1;540;79.89;20.11;0.14;77.59
2022_pres_t1;2022;pres;1;69;Rhône;69091;Givors;11231;3846;7385;37;7271;65.76;34.24;0.33;64.74
2022_pres_t1;2022;pres;1;69;Rhône;69092;Gleizé;5723;1573;4150;20;4056;72.51;27.49;0.35;70.87
2022_pres_t1;2022;pres;1;69;Rhône;69093;Grandris;819;191;628;3;614;76.68;23.32;0.37;74.97
2022_pres_t1;2022;pres;1;69;Rhône;69094;Grézieu-La-Varenne;4414;833;3581;15;3515;81.13;18.87;0.34;79.63
2022_pres_t1;2022;pres;1;69;Rhône;69095;Grézieu-Le-Marché;629;80;549;2;535;87.28;12.72;0.32;85.06
2022_pres_t1;2022;pres;1;69;Rhône;69096;Grigny;5740;1440;4300;30;4212;74.91;25.09;0.52;73.38
2022_pres_t1;2022;pres;1;69;Rhône;69097;Les Haies;650;124;526;2;513;80.92;19.08;0.31;78.92
2022_pres_t1;2022;pres;1;69;Rhône;69098;Les Halles;352;62;290;0;283;82.39;17.61;0.0;80.4
2022_pres_t1;2022;pres;1;69;Rhône;69099;Haute-Rivoire;984;191;793;2;782;80.59;19.41;0.2;79.47
2022_pres_t1;2022;pres;1;69;Rhône;69100;Irigny;6349;1191;5158;22;5078;81.24;18.76;0.35;79.98
2022_pres_t1;2022;pres;1;69;Rhône;69102;Joux;571;104;467;1;459;81.79;18.21;0.18;80.39
2022_pres_t1;2022;pres;1;69;Rhône;69103;Juliénas;685;103;582;3;565;84.96;15.04;0.44;82.48
2022_pres_t1;2022;pres;1;69;Rhône;69104;Jullié;323;51;272;4;261;84.21;15.79;1.24;80.8
2022_pres_t1;2022;pres;1;69;Rhône;69105;Lacenas;823;121;702;4;683;85.3;14.7;0.49;82.99
2022_pres_t1;2022;pres;1;69;Rhône;69106;Lachassagne;944;108;836;1;823;88.56;11.44;0.11;87.18
2022_pres_t1;2022;pres;1;69;Rhône;69107;Lamure-Sur-Azergues;759;147;612;1;606;80.63;19.37;0.13;79.84
2022_pres_t1;2022;pres;1;69;Rhône;69108;Lancié;753;119;634;1;617;84.2;15.8;0.13;81.94
2022_pres_t1;2022;pres;1;69;Rhône;69109;Lantignié;690;131;559;2;547;81.01;18.99;0.29;79.28
2022_pres_t1;2022;pres;1;69;Rhône;69110;Larajasse;1437;283;1154;5;1136;80.31;19.69;0.35;79.05
2022_pres_t1;2022;pres;1;69;Rhône;69111;Légny;502;79;423;0;417;84.26;15.74;0.0;83.07
2022_pres_t1;2022;pres;1;69;Rhône;69112;Lentilly;5091;856;4235;14;4162;83.19;16.81;0.27;81.75
2022_pres_t1;2022;pres;1;69;Rhône;69113;Létra;607;90;517;3;503;85.17;14.83;0.49;82.87
2022_pres_t1;2022;pres;1;69;Rhône;69115;Limas;3393;647;2746;12;2687;80.93;19.07;0.35;79.19
2022_pres_t1;2022;pres;1;69;Rhône;69116;Limonest;2732;425;2307;7;2272;84.44;15.56;0.26;83.16
2022_pres_t1;2022;pres;1;69;Rhône;69117;Lissieu;2550;429;2121;7;2086;83.18;16.82;0.27;81.8
2022_pres_t1;2022;pres;1;69;Rhône;69118;Loire-Sur-Rhône;1965;396;1569;1;1546;79.85;20.15;0.05;78.68
2022_pres_t1;2022;pres;1;69;Rhône;69119;Longes;683;110;573;2;564;83.89;16.11;0.29;82.58
2022_pres_t1;2022;pres;1;69;Rhône;69120;Longessaigne;431;76;355;3;348;82.37;17.63;0.7;80.74
2022_pres_t1;2022;pres;1;69;Rhône;69121;Lozanne;2171;376;1795;12;1762;82.68;17.32;0.55;81.16
2022_pres_t1;2022;pres;1;69;Rhône;69122;Lucenay;1582;224;1358;5;1332;85.84;14.16;0.32;84.2
2022_pres_t1;2022;pres;1;69;Rhône;69123;Lyon;292668;52825;239843;817;236228;81.95;18.05;0.28;80.72
2022_pres_t1;2022;pres;1;69;Rhône;69124;Marchampt;389;85;304;2;297;78.15;21.85;0.51;76.35
2022_pres_t1;2022;pres;1;69;Rhône;69125;Marcilly-D'Azergues;789;116;673;3;659;85.3;14.7;0.38;83.52
2022_pres_t1;2022;pres;1;69;Rhône;69126;Marcy;668;99;569;6;551;85.18;14.82;0.9;82.49
2022_pres_t1;2022;pres;1;69;Rhône;69127;Marcy-L'Etoile;2374;390;1984;10;1968;83.57;16.43;0.42;82.9
2022_pres_t1;2022;pres;1;69;Rhône;69130;Meaux-La-Montagne;191;26;165;3;159;86.39;13.61;1.57;83.25
2022_pres_t1;2022;pres;1;69;Rhône;69131;Messimy;2743;462;2281;6;2239;83.16;16.84;0.22;81.63
2022_pres_t1;2022;pres;1;69;Rhône;69132;Meys;609;101;508;2;495;83.42;16.58;0.33;81.28
2022_pres_t1;2022;pres;1;69;Rhône;69133;Millery;3307;514;2793;16;2738;84.46;15.54;0.48;82.79
2022_pres_t1;2022;pres;1;69;Rhône;69134;Moiré;193;33;160;1;159;82.9;17.1;0.52;82.38
2022_pres_t1;2022;pres;1;69;Rhône;69135;Deux-Grosnes;1343;279;1064;6;1047;79.23;20.77;0.45;77.96
2022_pres_t1;2022;pres;1;69;Rhône;69136;Montagny;2218;357;1861;12;1818;83.9;16.1;0.54;81.97
2022_pres_t1;2022;pres;1;69;Rhône;69137;Montmelas-Saint-Sorlin;333;40;293;0;287;87.99;12.01;0.0;86.19
2022_pres_t1;2022;pres;1;69;Rhône;69138;Montromant;348;55;293;3;285;84.2;15.8;0.86;81.9
2022_pres_t1;2022;pres;1;69;Rhône;69139;Montrottier;1077;192;885;5;864;82.17;17.83;0.46;80.22
2022_pres_t1;2022;pres;1;69;Rhône;69140;Morancé;1784;246;1538;3;1508;86.21;13.79;0.17;84.53
2022_pres_t1;2022;pres;1;69;Rhône;69141;Mornant;4831;895;3936;15;3855;81.47;18.53;0.31;79.8
2022_pres_t1;2022;pres;1;69;Rhône;69142;La Mulatière;3834;917;2917;10;2880;76.08;23.92;0.26;75.12
2022_pres_t1;2022;pres;1;69;Rhône;69143;Neuville-Sur-Saône;5140;1281;3859;10;3794;75.08;24.92;0.19;73.81
2022_pres_t1;2022;pres;1;69;Rhône;69145;Odenas;629;112;517;2;505;82.19;17.81;0.32;80.29
2022_pres_t1;2022;pres;1;69;Rhône;69148;Orliénas;1980;296;1684;8;1646;85.05;14.95;0.4;83.13
2022_pres_t1;2022;pres;1;69;Rhône;69149;Oullins;16915;3789;13126;52;12910;77.6;22.4;0.31;76.32
2022_pres_t1;2022;pres;1;69;Rhône;69151;Le Perréon;1088;172;916;1;901;84.19;15.81;0.09;82.81
2022_pres_t1;2022;pres;1;69;Rhône;69152;Pierre-Bénite;6388;1892;4496;21;4416;70.38;29.62;0.33;69.13
2022_pres_t1;2022;pres;1;69;Rhône;69153;Poleymieux-Au-Mont-D'Or;838;103;735;4;722;87.71;12.29;0.48;86.16
2022_pres_t1;2022;pres;1;69;Rhône;69154;Pollionnay;1785;253;1532;7;1501;85.83;14.17;0.39;84.09
2022_pres_t1;2022;pres;1;69;Rhône;69155;Pomeys;924;155;769;3;752;83.23;16.77;0.32;81.39
2022_pres_t1;2022;pres;1;69;Rhône;69156;Pommiers;2027;323;1704;7;1670;84.07;15.93;0.35;82.39
2022_pres_t1;2022;pres;1;69;Rhône;69157;Vindry-Sur-Turdine;3933;739;3194;12;3124;81.21;18.79;0.31;79.43
2022_pres_t1;2022;pres;1;69;Rhône;69159;Porte Des Pierres Dorées;3046;500;2546;13;2492;83.59;16.41;0.43;81.81
2022_pres_t1;2022;pres;1;69;Rhône;69160;Poule-Les-Echarmeaux;832;158;674;4;656;81.01;18.99;0.48;78.85
2022_pres_t1;2022;pres;1;69;Rhône;69161;Propières;402;102;300;1;294;74.63;25.37;0.25;73.13
2022_pres_t1;2022;pres;1;69;Rhône;69162;Quincié-En-Beaujolais;1042;205;837;2;810;80.33;19.67;0.19;77.74
2022_pres_t1;2022;pres;1;69;Rhône;69163;Quincieux;2570;437;2133;9;2093;83.0;17.0;0.35;81.44
2022_pres_t1;2022;pres;1;69;Rhône;69164;Ranchal;276;67;209;0;203;75.72;24.28;0.0;73.55
2022_pres_t1;2022;pres;1;69;Rhône;69165;Régnié-Durette;801;118;683;5;662;85.27;14.73;0.62;82.65
2022_pres_t1;2022;pres;1;69;Rhône;69166;Riverie;188;28;160;1;158;85.11;14.89;0.53;84.04
2022_pres_t1;2022;pres;1;69;Rhône;69167;Rivolet;457;62;395;0;389;86.43;13.57;0.0;85.12
2022_pres_t1;2022;pres;1;69;Rhône;69168;Rochetaillée-Sur-Saône;971;153;818;3;806;84.24;15.76;0.31;83.01
2022_pres_t1;2022;pres;1;69;Rhône;69169;Ronno;540;83;457;6;443;84.63;15.37;1.11;82.04
2022_pres_t1;2022;pres;1;69;Rhône;69170;Rontalon;882;156;726;3;702;82.31;17.69;0.34;79.59
2022_pres_t1;2022;pres;1;69;Rhône;69171;Sain-Bel;1700;364;1336;6;1304;78.59;21.41;0.35;76.71
2022_pres_t1;2022;pres;1;69;Rhône;69172;Salles-Arbuissonnas-En-Beaujolais;611;106;505;4;493;82.65;17.35;0.65;80.69
2022_pres_t1;2022;pres;1;69;Rhône;69173;Sarcey;756;137;619;3;607;81.88;18.12;0.4;80.29
2022_pres_t1;2022;pres;1;69;Rhône;69174;Les Sauvages;491;103;388;5;375;79.02;20.98;1.02;76.37
2022_pres_t1;2022;pres;1;69;Rhône;69175;Savigny;1561;233;1328;2;1297;85.07;14.93;0.13;83.09
2022_pres_t1;2022;pres;1;69;Rhône;69176;Soucieu-En-Jarrest;3371;632;2739;10;2681;81.25;18.75;0.3;79.53
2022_pres_t1;2022;pres;1;69;Rhône;69177;Sourcieux-Les-Mines;1564;249;1315;5;1300;84.08;15.92;0.32;83.12
2022_pres_t1;2022;pres;1;69;Rhône;69178;Souzy;530;95;435;2;422;82.08;17.92;0.38;79.62
2022_pres_t1;2022;pres;1;69;Rhône;69179;Beauvallon;3085;507;2578;9;2512;83.57;16.43;0.29;81.43
