id_election;id_brut_miom;code_departement;libelle_departement;code_commune;libelle_commune;code_circonscription;libelle_circonscription;code_bv;inscrits;abstentions;votants;nuls;exprimes;ratio_abstentions_inscrits;ratio_votants_inscrits;ratio_nuls_inscrits;ratio_nuls_votants;ratio_exprimes_inscrits;ratio_exprimes_votants;annee;type_election;tour;taux_participation
2017_pres_t1;69123_0601;69;Rhône;69123;Lyon;04;4ème circonscription;0601;761;163;598;3;590;21.42;78.58;0.39;0.5;77.53;98.66;2017;pres;1;78.58
2017_pres_t1;69123_0602;69;Rhône;69123;Lyon;04;4ème circonscription;0602;963;194;769;11;749;20.15;79.85;1.14;1.43;77.78;97.4;2017;pres;1;79.85
2017_pres_t1;69123_0603;69;Rhône;69123;Lyon;04;4ème circonscription;0603;1045;147;898;4;885;14.07;85.93;0.38;0.45;84.69;98.55;2017;pres;1;85.93
2017_pres_t1;69123_0604;69;Rhône;69123;Lyon;04;4ème circonscription;0604;874;170;704;2;695;19.45;80.55;0.23;0.28;79.52;98.72;2017;pres;1;80.55
2017_pres_t1;69123_0605;69;Rhône;69123;Lyon;04;4ème circonscription;0605;988;180;808;3;800;18.22;81.78;0.3;0.37;80.97;99.01;2017;pres;1;81.78
2017_pres_t1;69123_0606;69;Rhône;69123;Lyon;04;4ème circonscription;0606;1069;181;888;3;877;16.93;83.07;0.28;0.34;82.04;98.76;2017;pres;1;83.07
2017_pres_t1;69123_0607;69;Rhône;69123;Lyon;04;4ème circonscription;0607;721;111;610;1;605;15.4;84.6;0.14;0.16;83.91;99.18;2017;pres;1;84.6
2017_pres_t1;69123_0608;69;Rhône;69123;Lyon;04;4ème circonscription;0608;489;89;400;1;393;18.2;81.8;0.2;0.25;80.37;98.25;2017;pres;1;81.8
2017_pres_t1;69123_0609;69;Rhône;69123;Lyon;04;4ème circonscription;0609;1023;177;846;1;834;17.3;82.7;0.1;0.12;81.52;98.58;2017;pres;1;82.7
2017_pres_t1;69123_0610;69;Rhône;69123;Lyon;04;4ème circonscription;0610;1222;251;971;5;963;20.54;79.46;0.41;0.51;78.81;99.18;2017;pres;1;79.46
2017_pres_t1;69123_0611;69;Rhône;69123;Lyon;04;4ème circonscription;0611;961;170;791;3;784;17.69;82.31;0.31;0.38;81.58;99.12;2017;pres;1;82.31
2017_pres_t1;69123_0612;69;Rhône;69123;Lyon;04;4ème circonscription;0612;1169;280;889;4;870;23.95;76.05;0.34;0.45;74.42;97.86;2017;pres;1;76.05
2017_pres_t1;69123_0613;69;Rhône;69123;Lyon;04;4ème circonscription;0613;1061;165;896;0;890;15.55;84.45;0.0;0.0;83.88;99.33;2017;pres;1;84.45
2017_pres_t1;69123_0614;69;Rhône;69123;Lyon;04;4ème circonscription;0614;918;159;759;1;748;17.32;82.68;0.11;0.13;81.48;98.55;2017;pres;1;82.68
2017_pres_t1;69123_0615;69;Rhône;69123;Lyon;04;4ème circonscription;0615;1102;163;939;2;928;14.79;85.21;0.18;0.21;84.21;98.83;2017;pres;1;85.21
2017_pres_t1;69123_0616;69;Rhône;69123;Lyon;04;4ème circonscription;0616;897;120;777;3;769;13.38;86.62;0.33;0.39;85.73;98.97;2017;pres;1;86.62
2017_pres_t1;69123_0617;69;Rhône;69123;Lyon;04;4ème circonscription;0617;1076;172;904;1;891;15.99;84.01;0.09;0.11;82.81;98.56;2017;pres;1;84.01
2017_pres_t1;69123_0618;69;Rhône;69123;Lyon;04;4ème circonscription;0618;854;126;728;3;723;14.75;85.25;0.35;0.41;84.66;99.31;2017;pres;1;85.25
2017_pres_t1;69123_0619;69;Rhône;69123;Lyon;04;4ème circonscription;0619;971;138;833;3;821;14.21;85.79;0.31;0.36;84.55;98.56;2017;pres;1;85.79
2017_pres_t1;69123_0620;69;Rhône;69123;Lyon;04;4ème circonscription;0620;1057;157;900;4;889;14.85;85.15;0.38;0.44;84.11;98.78;2017;pres;1;85.15
2017_pres_t1;69123_0621;69;Rhône;69123;Lyon;04;4ème circonscription;0621;992;165;827;2;817;16.63;83.37;0.2;0.24;82.36;98.79;2017;pres;1;83.37
2017_pres_t1;69123_0622;69;Rhône;69123;Lyon;04;4ème circonscription;0622;1208;196;1012;1;1006;16.23;83.77;0.08;0.1;83.28;99.41;2017;pres;1;83.77
2017_pres_t1;69123_0623;69;Rhône;69123;Lyon;04;4ème circonscription;0623;880;123;757;0;756;13.98;86.02;0.0;0.0;85.91;99.87;2017;pres;1;86.02
2017_pres_t1;69123_0624;69;Rhône;69123;Lyon;04;4ème circonscription;0624;1216;189;1027;4;1015;15.54;84.46;0.33;0.39;83.47;98.83;2017;pres;1;84.46
2017_pres_t1;69123_0625;69;Rhône;69123;Lyon;04;4ème circonscription;0625;876;138;738;1;732;15.75;84.25;0.11;0.14;83.56;99.19;2017;pres;1;84.25
2017_pres_t1;69123_0626;69;Rhône;69123;Lyon;04;4ème circonscription;0626;865;108;757;2;744;12.49;87.51;0.23;0.26;86.01;98.28;2017;pres;1;87.51
2017_pres_t1;69123_0627;69;Rhône;69123;Lyon;04;4ème circonscription;0627;1233;221;1012;2;1006;17.92;82.08;0.16;0.2;81.59;99.41;2017;pres;1;82.08
2017_pres_t1;69123_0628;69;Rhône;69123;Lyon;04;4ème circonscription;0628;892;135;757;1;747;15.13;84.87;0.11;0.13;83.74;98.68;2017;pres;1;84.87
2017_pres_t1;69123_0629;69;Rhône;69123;Lyon;04;4ème circonscription;0629;939;169;770;1;763;18.0;82.0;0.11;0.13;81.26;99.09;2017;pres;1;82.0
2017_pres_t1;69123_0630;69;Rhône;69123;Lyon;04;4ème circonscription;0630;1142;175;967;3;957;15.32;84.68;0.26;0.31;83.8;98.97;2017;pres;1;84.68
2017_pres_t1;69123_0631;69;Rhône;69123;Lyon;04;4ème circonscription;0631;1162;191;971;6;951;16.44;83.56;0.52;0.62;81.84;97.94;2017;pres;1;83.56
2017_pres_t1;69123_0632;69;Rhône;69123;Lyon;04;4ème circonscription;0632;1087;170;917;2;910;15.64;84.36;0.18;0.22;83.72;99.24;2017;pres;1;84.36
2017_pres_t1;69123_0633;69;Rhône;69123;Lyon;04;4ème circonscription;0633;962;182;780;1;774;18.92;81.08;0.1;0.13;80.46;99.23;2017;pres;1;81.08
2017_pres_t1;69123_0634;69;Rhône;69123;Lyon;04;4ème circonscription;0634;1092;162;930;3;918;14.84;85.16;0.27;0.32;84.07;98.71;2017;pres;1;85.16
2017_pres_t1;69123_0811;69;Rhône;69123;Lyon;04;4ème circonscription;0811;906;192;714;5;704;21.19;78.81;0.55;0.7;77.7;98.6;2017;pres;1;78.81
2017_pres_t1;69123_0812;69;Rhône;69123;Lyon;04;4ème circonscription;0812;922;154;768;1;756;16.7;83.3;0.11;0.13;82.0;98.44;2017;pres;1;83.3
2017_pres_t1;69123_0813;69;Rhône;69123;Lyon;04;4ème circonscription;0813;972;227;745;2;736;23.35;76.65;0.21;0.27;75.72;98.79;2017;pres;1;76.65
2017_pres_t1;69123_0814;69;Rhône;69123;Lyon;04;4ème circonscription;0814;837;231;606;3;596;27.6;72.4;0.36;0.5;71.21;98.35;2017;pres;1;72.4
2017_pres_t1;69123_0815;69;Rhône;69123;Lyon;04;4ème circonscription;0815;940;260;680;4;666;27.66;72.34;0.43;0.59;70.85;97.94;2017;pres;1;72.34
2017_pres_t1;69123_0816;69;Rhône;69123;Lyon;04;4ème circonscription;0816;680;186;494;4;481;27.35;72.65;0.59;0.81;70.74;97.37;2017;pres;1;72.65
2017_pres_t1;69123_0817;69;Rhône;69123;Lyon;04;4ème circonscription;0817;1086;260;826;4;804;23.94;76.06;0.37;0.48;74.03;97.34;2017;pres;1;76.06
2017_pres_t1;69123_0818;69;Rhône;69123;Lyon;04;4ème circonscription;0818;965;338;627;10;617;35.03;64.97;1.04;1.59;63.94;98.41;2017;pres;1;64.97
2017_pres_t1;69123_0819;69;Rhône;69123;Lyon;04;4ème circonscription;0819;800;360;440;6;432;45.0;55.0;0.75;1.36;54.0;98.18;2017;pres;1;55.0
2017_pres_t1;69123_0844;69;Rhône;69123;Lyon;04;4ème circonscription;0844;957;217;740;1;725;22.68;77.32;0.1;0.14;75.76;97.97;2017;pres;1;77.32
2017_pres_t1;69124_0001;69;Rhône;69124;Marchampt;09;9ème circonscription;0001;374;45;329;1;322;12.03;87.97;0.27;0.3;86.1;97.87;2017;pres;1;87.97
2017_pres_t1;69125_0001;69;Rhône;69125;Marcilly-D'Azergues;05;5ème circonscription;0001;721;101;620;0;612;14.01;85.99;0.0;0.0;84.88;98.71;2017;pres;1;85.99
2017_pres_t1;69126_0001;69;Rhône;69126;Marcy;09;9ème circonscription;0001;564;66;498;3;489;11.7;88.3;0.53;0.6;86.7;98.19;2017;pres;1;88.3
2017_pres_t1;69127_0001;69;Rhône;69127;Marcy-L'Etoile;10;10ème circonscription;0001;742;114;628;0;624;15.36;84.64;0.0;0.0;84.1;99.36;2017;pres;1;84.64
2017_pres_t1;69127_0002;69;Rhône;69127;Marcy-L'Etoile;10;10ème circonscription;0002;738;111;627;0;619;15.04;84.96;0.0;0.0;83.88;98.72;2017;pres;1;84.96
2017_pres_t1;69127_0003;69;Rhône;69127;Marcy-L'Etoile;10;10ème circonscription;0003;776;107;669;2;658;13.79;86.21;0.26;0.3;84.79;98.36;2017;pres;1;86.21
2017_pres_t1;69130_0001;69;Rhône;69130;Meaux-La-Montagne;08;8ème circonscription;0001;191;43;148;1;143;22.51;77.49;0.52;0.68;74.87;96.62;2017;pres;1;77.49
2017_pres_t1;69131_0001;69;Rhône;69131;Messimy;10;10ème circonscription;0001;911;132;779;6;757;14.49;85.51;0.66;0.77;83.1;97.18;2017;pres;1;85.51
2017_pres_t1;69131_0002;69;Rhône;69131;Messimy;10;10ème circonscription;0002;827;118;709;1;696;14.27;85.73;0.12;0.14;84.16;98.17;2017;pres;1;85.73
2017_pres_t1;69131_0003;69;Rhône;69131;Messimy;10;10ème circonscription;0003;884;138;746;3;728;15.61;84.39;0.34;0.4;82.35;97.59;2017;pres;1;84.39
2017_pres_t1;69132_0001;69;Rhône;69132;Meys;10;10ème circonscription;0001;606;77;529;3;504;12.71;87.29;0.5;0.57;83.17;95.27;2017;pres;1;87.29
2017_pres_t1;69133_0001;69;Rhône;69133;Millery;11;11ème circonscription;0001;1019;166;853;0;848;16.29;83.71;0.0;0.0;83.22;99.41;2017;pres;1;83.71
2017_pres_t1;69133_0002;69;Rhône;69133;Millery;11;11ème circonscription;0002;1128;174;954;1;938;15.43;84.57;0.09;0.1;83.16;98.32;2017;pres;1;84.57
2017_pres_t1;69133_0003;69;Rhône;69133;Millery;11;11ème circonscription;0003;1042;147;895;4;879;14.11;85.89;0.38;0.45;84.36;98.21;2017;pres;1;85.89
2017_pres_t1;69134_0001;69;Rhône;69134;Moiré;08;8ème circonscription;0001;178;16;162;3;154;8.99;91.01;1.69;1.85;86.52;95.06;2017;pres;1;91.01
2017_pres_t1;69135_0001;69;Rhône;69135;Monsols;09;9ème circonscription;0001;591;144;447;3;437;24.37;75.63;0.51;0.67;73.94;97.76;2017;pres;1;75.63
2017_pres_t1;69136_0001;69;Rhône;69136;Montagny;11;11ème circonscription;0001;1190;173;1017;1;1000;14.54;85.46;0.08;0.1;84.03;98.33;2017;pres;1;85.46
2017_pres_t1;69136_0002;69;Rhône;69136;Montagny;11;11ème circonscription;0002;796;133;663;7;646;16.71;83.29;0.88;1.06;81.16;97.44;2017;pres;1;83.29
2017_pres_t1;69137_0001;69;Rhône;69137;Montmelas-Saint-Sorlin;09;9ème circonscription;0001;272;34;238;0;232;12.5;87.5;0.0;0.0;85.29;97.48;2017;pres;1;87.5
2017_pres_t1;69138_0001;69;Rhône;69138;Montromant;10;10ème circonscription;0001;328;39;289;5;284;11.89;88.11;1.52;1.73;86.59;98.27;2017;pres;1;88.11
2017_pres_t1;69139_0001;69;Rhône;69139;Montrottier;10;10ème circonscription;0001;1049;186;863;4;839;17.73;82.27;0.38;0.46;79.98;97.22;2017;pres;1;82.27
2017_pres_t1;69140_0001;69;Rhône;69140;Morancé;09;9ème circonscription;0001;836;120;716;7;698;14.35;85.65;0.84;0.98;83.49;97.49;2017;pres;1;85.65
2017_pres_t1;69140_0002;69;Rhône;69140;Morancé;09;9ème circonscription;0002;747;106;641;2;634;14.19;85.81;0.27;0.31;84.87;98.91;2017;pres;1;85.81
2017_pres_t1;69141_0001;69;Rhône;69141;Mornant;11;11ème circonscription;0001;1077;184;893;3;871;17.08;82.92;0.28;0.34;80.87;97.54;2017;pres;1;82.92
2017_pres_t1;69141_0002;69;Rhône;69141;Mornant;11;11ème circonscription;0002;1310;210;1100;4;1083;16.03;83.97;0.31;0.36;82.67;98.45;2017;pres;1;83.97
2017_pres_t1;69141_0003;69;Rhône;69141;Mornant;11;11ème circonscription;0003;991;155;836;4;827;15.64;84.36;0.4;0.48;83.45;98.92;2017;pres;1;84.36
2017_pres_t1;69141_0004;69;Rhône;69141;Mornant;11;11ème circonscription;0004;1090;161;929;3;908;14.77;85.23;0.28;0.32;83.3;97.74;2017;pres;1;85.23
2017_pres_t1;69142_0001;69;Rhône;69142;La Mulatière;12;12ème circonscription;0001;834;178;656;2;645;21.34;78.66;0.24;0.3;77.34;98.32;2017;pres;1;78.66
2017_pres_t1;69142_0002;69;Rhône;69142;La Mulatière;12;12ème circonscription;0002;808;206;602;1;592;25.5;74.5;0.12;0.17;73.27;98.34;2017;pres;1;74.5
2017_pres_t1;69142_0003;69;Rhône;69142;La Mulatière;12;12ème circonscription;0003;783;228;555;3;543;29.12;70.88;0.38;0.54;69.35;97.84;2017;pres;1;70.88
2017_pres_t1;69142_0004;69;Rhône;69142;La Mulatière;12;12ème circonscription;0004;804;209;595;1;587;26.0;74.0;0.12;0.17;73.01;98.66;2017;pres;1;74.0
2017_pres_t1;69142_0005;69;Rhône;69142;La Mulatière;12;12ème circonscription;0005;718;203;515;6;503;28.27;71.73;0.84;1.17;70.06;97.67;2017;pres;1;71.73
2017_pres_t1;69143_0001;69;Rhône;69143;Neuville-Sur-Saône;05;5ème circonscription;0001;910;216;694;3;682;23.74;76.26;0.33;0.43;74.95;98.27;2017;pres;1;76.26
2017_pres_t1;69143_0002;69;Rhône;69143;Neuville-Sur-Saône;05;5ème circonscription;0002;844;163;681;5;661;19.31;80.69;0.59;0.73;78.32;97.06;2017;pres;1;80.69
2017_pres_t1;69143_0003;69;Rhône;69143;Neuville-Sur-Saône;05;5ème circonscription;0003;675;190;485;4;474;28.15;71.85;0.59;0.82;70.22;97.73;2017;pres;1;71.85
2017_pres_t1;69143_0004;69;Rhône;69143;Neuville-Sur-Saône;05;5ème circonscription;0004;835;182;653;3;640;21.8;78.2;0.36;0.46;76.65;98.01;2017;pres;1;78.2
2017_pres_t1;69143_0005;69;Rhône;69143;Neuville-Sur-Saône;05;5ème circonscription;0005;876;218;658;2;639;24.89;75.11;0.23;0.3;72.95;97.11;2017;pres;1;75.11
2017_pres_t1;69143_0006;69;Rhône;69143;Neuville-Sur-Saône;05;5ème circonscription;0006;615;114;501;0;490;18.54;81.46;0.0;0.0;79.67;97.8;2017;pres;1;81.46
2017_pres_t1;69145_0001;69;Rhône;69145;Odenas;09;9ème circonscription;0001;602;103;499;2;493;17.11;82.89;0.33;0.4;81.89;98.8;2017;pres;1;82.89
2017_pres_t1;69147_0001;69;Rhône;69147;Les Olmes;08;8ème circonscription;0001;641;104;537;2;524;16.22;83.78;0.31;0.37;81.75;97.58;2017;pres;1;83.78
2017_pres_t1;69148_0001;69;Rhône;69148;Orliénas;11;11ème circonscription;0001;924;115;809;1;801;12.45;87.55;0.11;0.12;86.69;99.01;2017;pres;1;87.55
2017_pres_t1;69148_0002;69;Rhône;69148;Orliénas;11;11ème circonscription;0002;878;134;744;3;731;15.26;84.74;0.34;0.4;83.26;98.25;2017;pres;1;84.74
2017_pres_t1;69149_0001;69;Rhône;69149;Oullins;12;12ème circonscription;0001;984;255;729;2;719;25.91;74.09;0.2;0.27;73.07;98.63;2017;pres;1;74.09
2017_pres_t1;69149_0002;69;Rhône;69149;Oullins;12;12ème circonscription;0002;1060;226;834;3;826;21.32;78.68;0.28;0.36;77.92;99.04;2017;pres;1;78.68
2017_pres_t1;69149_0003;69;Rhône;69149;Oullins;12;12ème circonscription;0003;563;228;335;5;327;40.5;59.5;0.89;1.49;58.08;97.61;2017;pres;1;59.5
2017_pres_t1;69149_0004;69;Rhône;69149;Oullins;12;12ème circonscription;0004;810;157;653;4;637;19.38;80.62;0.49;0.61;78.64;97.55;2017;pres;1;80.62
2017_pres_t1;69149_0005;69;Rhône;69149;Oullins;12;12ème circonscription;0005;697;163;534;2;523;23.39;76.61;0.29;0.37;75.04;97.94;2017;pres;1;76.61
2017_pres_t1;69149_0006;69;Rhône;69149;Oullins;12;12ème circonscription;0006;844;186;658;2;646;22.04;77.96;0.24;0.3;76.54;98.18;2017;pres;1;77.96
2017_pres_t1;69149_0007;69;Rhône;69149;Oullins;12;12ème circonscription;0007;697;162;535;5;517;23.24;76.76;0.72;0.93;74.18;96.64;2017;pres;1;76.76
2017_pres_t1;69149_0008;69;Rhône;69149;Oullins;12;12ème circonscription;0008;707;133;574;3;559;18.81;81.19;0.42;0.52;79.07;97.39;2017;pres;1;81.19
2017_pres_t1;69149_0009;69;Rhône;69149;Oullins;12;12ème circonscription;0009;842;209;633;4;614;24.82;75.18;0.48;0.63;72.92;97.0;2017;pres;1;75.18
2017_pres_t1;69149_0010;69;Rhône;69149;Oullins;12;12ème circonscription;0010;927;156;771;4;755;16.83;83.17;0.43;0.52;81.45;97.92;2017;pres;1;83.17
